match_id,winner,turns,outcome,seed,duration,cost,player_order_source,first_player,players,player_costs
match_1ce54515,Flash-AO,17,win,14344,138.1728584766388,0.0025222,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.001818, ""FlashLite-AO-TR-HP"": 0.0007042000000000001}"
match_2a11ae11,Flash-AO,15,win,14347,180.9386649131775,0.0021303,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0015503, ""FlashLite-AO-TR-HP"": 0.0005800000000000001}"
match_516ebb23,Flash-AO,16,win,14349,118.56977462768555,0.0022459999999999997,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0007017, ""Flash-AO"": 0.0015443}"
match_65fc1487,Flash-AO,16,win,14348,132.3137755393982,0.0022648,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0007105, ""Flash-AO"": 0.0015543}"
match_76da71ab,Flash-AO,21,win,14345,138.55132055282593,0.0033797999999999996,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0023914999999999995, ""FlashLite-AO-TR-HP"": 0.0009883000000000001}"
match_76dad4e9,Flash-AO,15,win,14352,121.81294178962708,0.0021278,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0015477999999999998, ""FlashLite-AO-TR-HP"": 0.0005800000000000001}"
match_81a396c5,Flash-AO,22,win,14344,138.41006231307983,0.0034463,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.001137, ""Flash-AO"": 0.0023093}"
match_81e26291,Flash-AO,13,win,14353,139.20930933952332,0.0017699999999999999,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0013007, ""FlashLite-AO-TR-HP"": 0.0004693000000000001}"
match_930a795d,Flash-AO,16,win,14352,118.6354992389679,0.0022484999999999996,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0007017, ""Flash-AO"": 0.0015467999999999999}"
match_97d59463,Flash-AO,25,win,14346,209.29550457000732,0.0043828,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0030767999999999998, ""FlashLite-AO-TR-HP"": 0.0013060000000000003}"
match_99f2c109,Flash-AO,14,win,14347,90.82292413711548,0.0018815,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0005796, ""Flash-AO"": 0.0013019}"
match_a7bd51b4,Flash-AO,25,win,14351,302.94231271743774,0.004387800000000001,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0030818, ""FlashLite-AO-TR-HP"": 0.0013060000000000003}"
match_b3ceafa8,Flash-AO,22,win,14346,156.1951723098755,0.0035523,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0011434000000000001, ""Flash-AO"": 0.0024089}"
match_ba249661,Flash-AO,16,win,14350,195.45911169052124,0.0022684999999999997,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0007017, ""Flash-AO"": 0.0015668}"
match_ba2ff77a,Flash-AO,15,win,14342,118.1865565776825,0.005488600000000001,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.004686900000000001, ""FlashLite-AO-TR-HP"": 0.0008017}"
match_c8fbf6e2,Flash-AO,21,win,14349,173.888738155365,0.0033825999999999995,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0024014999999999996, ""FlashLite-AO-TR-HP"": 0.0009811000000000002}"
match_d6f02509,Flash-AO,16,win,14343,138.97626209259033,0.0022435,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0007017, ""Flash-AO"": 0.0015417999999999999}"
match_eee1ef86,Flash-AO,22,win,14342,109.30176138877869,0.0035436999999999995,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.0011398, ""Flash-AO"": 0.0024038999999999996}"
match_f5e90f28,Flash-AO,22,win,14345,350.0840907096863,0.0035359,console,FlashLite-AO-TR-HP,"FlashLite-AO-TR-HP,Flash-AO","{""FlashLite-AO-TR-HP"": 0.001137, ""Flash-AO"": 0.0023989}"
match_f78f7234,Flash-AO,21,win,14350,170.23552870750427,0.0033850999999999994,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0024039999999999995, ""FlashLite-AO-TR-HP"": 0.0009811000000000002}"
match_f7c81087,Flash-AO,15,win,14343,147.3391375541687,0.0021328000000000002,console,Flash-AO,"Flash-AO,FlashLite-AO-TR-HP","{""Flash-AO"": 0.0015528, ""FlashLite-AO-TR-HP"": 0.0005800000000000001}"
